product_ID,name,price,rating,review_count,store,image_url,product_link,affiliate_link,menu,type,filter,subfilter
2300,"Fonte de Alimentação BlueCase PS/2 400W 80 Plus bronze, ATX, C/Caixa, C/Cabo, Preto - BLU400R-82E","R$ 199,40",Avaliação não disponível,Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/51z6vK7SeGL._AC_UL320_.jpg,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NDE3NTkwNjM0MTkzMjI2OjE3NzMyOTI2NzA6c3BfYXRmX25leHQ6MzAxMTk0MjcxMDg4MDAyOjowOjo&url=%2FFonte-Alimenta%25C3%25A7%25C3%25A3o-BlueCase-bronze-Caixa%2Fdp%2FB0G2YSP7W9%2Fref%3Dsr_1_265_sspa%3Fc%3Dts%26dib%3DeyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ%26dib_tag%3Dse%26keywords%3DFontes%2Bde%2BAlimenta%25C3%25A7%25C3%25A3o%2Bpara%2BComputadores%26qid%3D1773292670%26refinements%3Dp_n_feature_browse-bin%253A16365579011%257C16365580011%257C16365581011%257C16365582011%257C16365583011%257C16365584011%257C16365585011%257C16365586011%26rnid%3D16365578011%26s%3Dcomputers%26sr%3D1-265-spons%26ts_id%3D16364806011%26xpid%3DQgQ2SttkqSp4Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://www.amazon.com.br/dp/B08JGF6NC1?tag=bragoon-20,computadores,componentes,fonte,
2301,"Bright FT001 Fonte ATX, Office, Bivolt Automático, Fan 120mm, AC/DC, Frequência 50~60 Hz50 (1000W)","R$ 336,07","3,3",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/71KtYkaPCDL._AC_UL320_.jpg,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NDE3NTkwNjM0MTkzMjI2OjE3NzMyOTI2NzA6c3BfYXRmX25leHQ6MjAwMDg4NDEwNTM5OTk4OjowOjo&url=%2FBright-Modular-Office-Autom%25C3%25A1tico-Frequ%25C3%25AAncia%2Fdp%2FB0BDT2517J%2Fref%3Dsr_1_266_sspa%3Fc%3Dts%26dib%3DeyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ%26dib_tag%3Dse%26keywords%3DFontes%2Bde%2BAlimenta%25C3%25A7%25C3%25A3o%2Bpara%2BComputadores%26qid%3D1773292670%26refinements%3Dp_n_feature_browse-bin%253A16365579011%257C16365580011%257C16365581011%257C16365582011%257C16365583011%257C16365584011%257C16365585011%257C16365586011%26rnid%3D16365578011%26s%3Dcomputers%26sr%3D1-266-spons%26ts_id%3D16364806011%26xpid%3DQgQ2SttkqSp4Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://www.amazon.com.br/dp/B08JGF6NC1?tag=bragoon-20,computadores,componentes,fonte,
2302,"Bright Fonte ATX RGB, Gamer, Bivolt Automático, Fan 120mm, AC/DC, Frequência 50~60 Hz50 (650W)","R$ 464,99","4,3",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61pMGnK6gIL._AC_UL320_.jpg,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NDE3NTkwNjM0MTkzMjI2OjE3NzMyOTI2NzA6c3BfYXRmX25leHQ6MjAwMDg4NDEwNTQwMjk4OjowOjo&url=%2FBright-Fonte-Bivolt-Autom%25C3%25A1tico-Frequ%25C3%25AAncia%2Fdp%2FB0BDT9M2RY%2Fref%3Dsr_1_267_sspa%3Fc%3Dts%26dib%3DeyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ%26dib_tag%3Dse%26keywords%3DFontes%2Bde%2BAlimenta%25C3%25A7%25C3%25A3o%2Bpara%2BComputadores%26qid%3D1773292670%26refinements%3Dp_n_feature_browse-bin%253A16365579011%257C16365580011%257C16365581011%257C16365582011%257C16365583011%257C16365584011%257C16365585011%257C16365586011%26rnid%3D16365578011%26s%3Dcomputers%26sr%3D1-267-spons%26ts_id%3D16364806011%26xpid%3DQgQ2SttkqSp4Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://www.amazon.com.br/dp/B08JGF6NC1?tag=bragoon-20,computadores,componentes,fonte,
2303,ASRock Fonte De Alimentação Phantom Gaming Pg-1300G Atx 3.1 1300W Pcle5.1 Totalmente Modular Capacitor Japonês 80 Plus Gold Cybenetics Platinum 12V-2X6 Cabos,"R$ 1.961,19","4,3",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/81Lro5Zaw7L._AC_UL320_.jpg,https://www.amazon.com.br/Alimenta%C3%A7%C3%A3o-Pg-1300G-Totalmente-Capacitor-Cybenetics/dp/B0DNNY5C8M/ref=sr_1_268?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-268&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0DNNY5C8M?tag=bragoon-20,computadores,componentes,fonte,
2304,MSI MAG A1000GL PCIE5 1000W 80 PLUS Fonte de alimentação modular dourada - Preto | 306-7ZP9B18-CE0,"R$ 1.565,16","4,6",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/81Di9ebR9uL._AC_UL320_.jpg,https://www.amazon.com.br/MSI-A1000GL-alimenta%C3%A7%C3%A3o-modular-dourada/dp/B0CT3XNCZ9/ref=sr_1_269?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-269&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0CT3XNCZ9?tag=bragoon-20,computadores,componentes,fonte,
2305,"Fonte de alimentação 235W para sistemas DELL Optiplex 580, 760, 780, 960 e 980 de fator de forma pequeno (SFF) R224M, PW116, FR610, RM112, WU136, 67T67, números do modelo: H235P-00, H235E-00, L222","R$ 377,95","4,0",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61zU7l4HbOL._AC_UL320_.jpg,https://www.amazon.com.br/alimenta%C3%A7%C3%A3o-sistemas-Optiplex-pequeno-n%C3%BAmeros/dp/B0BZH7KP9G/ref=sr_1_270?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-270&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0BZH7KP9G?tag=bragoon-20,computadores,componentes,fonte,
2306,Fonte de alimentação HU460AM-01 WC1T4 D460AM-03 460W HU460AD-01 D460AM-01 WY7XX PSU compatível com Dell XPS 8930 8920 8910 8900 8700 8300 Alien-Ware Aurora R5 DPS-460DB-15 AC460AD-00 AC460AM-01 PSU,"R$ 656,98","4,5",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/71AbLyI8g5L._AC_UL320_.jpg,https://www.amazon.com.br/alimenta%C3%A7%C3%A3o-HU460AM-01-HU460AD-01-DPS-460DB-15-AC460AM-01/dp/B0DR2PVDJK/ref=sr_1_271?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-271&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0DR2PVDJK?tag=bragoon-20,computadores,componentes,fonte,
2307,Fonte de Alimentação Duex DX-600FSE 600W com cabo,Preço não disponível,"2,0",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/41qEYmMBWpL._AC_UL320_.jpg,https://www.amazon.com.br/Fonte-Alimenta%C3%A7%C3%A3o-Duex-DX-600FSE-600W/dp/B0D6N1RDGC/ref=sr_1_272?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-272&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0D6N1RDGC?tag=bragoon-20,computadores,componentes,fonte,
2308,"Fonte MSI MAG A850GL, 850W, 80 Plus Gold, Modular, PFC Ativo, Branco - MAG A850GL PCIE5 WHITE",Preço não disponível,"4,5",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/71FcjVFQIbL._AC_UL320_.jpg,https://www.amazon.com.br/MSI-Fonte-alimenta%C3%A7%C3%A3o-jogos-850GL/dp/B0CT41HW5J/ref=sr_1_273?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-273&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0CT41HW5J?tag=bragoon-20,computadores,componentes,fonte,
2309,Kit 2 Fonte Chaveada 12v 20a 250w P/Cftv Fita Led Som Capa Preta,"R$ 54,82","5,0",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61I8SstdZDL._AC_UL320_.jpg,https://www.amazon.com.br/Kit-Fonte-Chaveada-20a-Preta/dp/B0F63TD1Q3/ref=sr_1_274?c=ts&dib=eyJ2IjoiMSJ9.09LOX4YLaTB1qDwf1aLUjXSNYpzYe4JmR1DRjF4fG4gFRIic6C2moz7pvQSOGvO5zPKPdRtRcg6Ezqebh_l-_dVNTGAspOoc87_Ew5SdqAs.mCJu7zjsxfxJEc_6mrFkT1_vCLyh87nW71WN0k3yRMQ&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-274&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0F63TD1Q3?tag=bragoon-20,computadores,componentes,fonte,
2310,"Fonte Gamer C3Tech ATX1200W, PS-G1200, PFC Ativo DC, Cybenetics Gold, TecLab, 80 Plus Gold, 100A na linha +12v","R$ 1.099,99","5,0",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61Q1MGjIhaL._AC_UL320_.jpg,https://www.amazon.com.br/C3Tech-ATX1200W-PS-G1200-Cybenetics-TecLab/dp/B0G4FGXGWC/ref=sr_1_265?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-265&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0G4FGXGWC?tag=bragoon-20,computadores,componentes,fonte,
2311,"Wokyo Fonte De Alimentação Adp 400Fr Para Ps5, Substituição Adp-400Fr Pa-1401-Jt3, Peças Reparo Interno Console Jogos, Host Playstation 5 Série 1200 (Adp-400Fr)","R$ 585,64","4,6",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61zzkUnKaSL._AC_UL320_.jpg,https://www.amazon.com.br/Wokyo-Alimenta%C3%A7%C3%A3o-Substitui%C3%A7%C3%A3o-Pa-1401-Jt3-Playstation/dp/B0D5QMVH9C/ref=sr_1_266?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-266&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0D5QMVH9C?tag=bragoon-20,computadores,componentes,fonte,
2312,"Fonte de alimentação de 600 W ATX PSU não modular com conectores de 6 + 2 pinos, ventilador de controle automático de 120 mm, proteção PPC","R$ 312,65","4,2",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/81dg0LboM+L._AC_UL320_.jpg,https://www.amazon.com.br/alimenta%C3%A7%C3%A3o-conectores-prote%C3%A7%C3%A3o-ventilador-autom%C3%A1tico/dp/B0D8KD43KG/ref=sr_1_267?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-267&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0D8KD43KG?tag=bragoon-20,computadores,componentes,fonte,
2313,"CORSAIR HX1200i (2025) Fonte de alimentação ATX de ruído ultrabaixo totalmente modular com cabo 12V-2x6 – Compatível com ATX 3.1 e PCIe 5.1, eficiência Cybenetics Platinum, ventilador de rolamento","R$ 3.173,64","4,6",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/618zDj68C-L._AC_UL320_.jpg,https://www.amazon.com.br/CORSAIR-HX1200i-alimenta%C3%A7%C3%A3o-ultrabaixo-totalmente/dp/B0F1NF61BQ/ref=sr_1_268?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-268&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0F1NF61BQ?tag=bragoon-20,computadores,componentes,fonte,
2314,Fonte De Alimentação 315 W Para Dell Optiplex Xe2 9020 7020 3020 Sff Vx372 D315Es-00,"R$ 721,24",Avaliação não disponível,Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/71lsocyJF9L._AC_UL320_.jpg,https://www.amazon.com.br/Goapongs-Fonte-Alimenta%C3%A7%C3%A3o-Optiplex-D315Es-00/dp/B0C4SQNPM8/ref=sr_1_269?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-269&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0C4SQNPM8?tag=bragoon-20,computadores,componentes,fonte,
2315,Fonte Atx 750w Real 24 Pinos Brazil Pc,"R$ 194,41","4,4",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61ozD14WvzL._AC_UL320_.jpg,https://www.amazon.com.br/Fonte-750w-Real-Pinos-Brazil/dp/B0CYNC1VH8/ref=sr_1_270?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-270&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0CYNC1VH8?tag=bragoon-20,computadores,componentes,fonte,
2316,"Fonte Corsair HX1000i (2023), 1000W, 80 Plus Platinum, Modular, Preto - CP-9020259-NA","R$ 2.459,44","4,6",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/81qkLv+EvdL._AC_UL320_.jpg,https://www.amazon.com.br/Fonte-Corsair-HX1000i-Platinum-Modular/dp/B0BZ2CRW8H/ref=sr_1_271?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-271&ts_id=16364806011&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0BZ2CRW8H?tag=bragoon-20,computadores,componentes,fonte,
2317,"SilverStone Technology Fonte de alimentação FX500-G, 500W Flex ATX 80 Plus Gold, SST-FX500-G","R$ 1.886,26","3,6",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61AcuBnz6TL._AC_UL320_.jpg,https://www.amazon.com.br/SilverStone-Technology-alimenta%C3%A7%C3%A3o-Flex-ATX-SST-FX500-G/dp/B08JGF6NC1/ref=sr_1_272?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-272&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B08JGF6NC1?tag=bragoon-20,computadores,componentes,fonte,
2318,Fonte SFX 250W PP-250ROF Mini ATX/ITX - K-Mex,"R$ 132,87","5,0",Contagem não disponível,Amazon,https://m.media-amazon.com/images/I/61dPZaSDleL._AC_UL320_.jpg,https://www.amazon.com.br/Fonte-SFX-250W-PP-250ROF-Mini/dp/B0754JN3FQ/ref=sr_1_273?c=ts&dib=eyJ2IjoiMSJ9.ruC-ttqY03DK8DUPaTiaYZBNZPrCIJY8XL85SRwnzJ4KVTsPAOY6sDbNqvsllMOE4lTZyv3K4CfLRmdzxJ6itmBEiS4Iwzivz1zCdpF-yfxuQuzMbvsZwDcGHEloFb6vAwi2VSxw0c-vLdlkEtQJLiLmVTbaTC1_lI3HOijWlwD089eLaDq7DEsQdk0zZqvqDPdVKSw8QhD5IfsCCxokaYWKd5htR1RB9L6hia7_LeCGJcf6x5e4BiyJURfOs4ey.PemAhJadgF4Us9p2ngnvGMdQZ-cphPn0iaLwCY3usxY&dib_tag=se&keywords=Fontes+de+Alimenta%C3%A7%C3%A3o+para+Computadores&qid=1773292670&refinements=p_n_feature_browse-bin%3A16365579011%7C16365580011%7C16365581011%7C16365582011%7C16365583011%7C16365584011%7C16365585011%7C16365586011&rnid=16365578011&s=computers&sr=1-273&ts_id=16364806011&xpid=QgQ2SttkqSp4Y,https://www.amazon.com.br/dp/B0754JN3FQ?tag=bragoon-20,computadores,componentes,fonte,
